Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A14006_001,SE_B18002_001,SE_B18002_002,SE_B18002_003,PCT_SE_B18002_002,PCT_SE_B18002_003
6037405202,14000US06037405202,Census Tract 4052.02,"Census Tract 4052.02, Los Angeles County, California",ca,140,0,ACSSF,5051,,,,,6,37,,,,405202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833,13131.07,0.368058462,4833,1993,141,36,580,228,1706,149,41.24,2.92,0.74,12,4.72,35.3,3.08,66345,598,156,145,26.09,24.25
6037405203,14000US06037405203,Census Tract 4052.03,"Census Tract 4052.03, Los Angeles County, California",ca,140,0,ACSSF,5052,,,,,6,37,,,,405203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668,13207.35,0.277724067,3668,1378,57,4,602,0,1550,77,37.57,1.55,0.11,16.41,0,42.26,2.1,75862,265,48,79,18.11,29.81
6037405301,14000US06037405301,Census Tract 4053.01,"Census Tract 4053.01, Los Angeles County, California",ca,140,0,ACSSF,5053,,,,,6,37,,,,405301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501,10914.03,0.320779865,3501,1029,113,47,540,7,1527,238,29.39,3.23,1.34,15.42,0.2,43.62,6.8,68715,497,124,132,24.95,26.56
6037405302,14000US06037405302,Census Tract 4053.02,"Census Tract 4053.02, Los Angeles County, California",ca,140,0,ACSSF,5054,,,,,6,37,,,,405302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5689,8199.439,0.693827925,5689,1896,79,48,968,0,2530,168,33.33,1.39,0.84,17.02,0,44.47,2.95,63966,661,213,209,32.22,31.62
6037405400,14000US06037405400,Census Tract 4054,"Census Tract 4054, Los Angeles County, California",ca,140,0,ACSSF,5055,,,,,6,37,,,,405400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4899,9415.804,0.520295461,4899,2334,46,0,445,33,1525,516,47.64,0.94,0,9.08,0.67,31.13,10.53,84205,147,15,7,10.2,4.76
6037405500,14000US06037405500,Census Tract 4055,"Census Tract 4055, Los Angeles County, California",ca,140,0,ACSSF,5056,,,,,6,37,,,,405500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6689,9337.03,0.716394825,6689,3203,166,29,1484,12,1503,292,47.88,2.48,0.43,22.19,0.18,22.47,4.37,80266,452,144,94,31.86,20.8
6037405600,14000US06037405600,Census Tract 4056,"Census Tract 4056, Los Angeles County, California",ca,140,0,ACSSF,5057,,,,,6,37,,,,405600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724,7056.506,0.811166307,5724,2667,124,0,1138,0,1521,274,46.59,2.17,0,19.88,0,26.57,4.79,87786,430,68,174,15.81,40.47
6037405701,14000US06037405701,Census Tract 4057.01,"Census Tract 4057.01, Los Angeles County, California",ca,140,0,ACSSF,5058,,,,,6,37,,,,405701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,10184.44,0.402869434,4103,2360,0,14,393,0,1262,74,57.52,0,0.34,9.58,0,30.76,1.8,96276,280,84,38,30,13.57
6037405702,14000US06037405702,Census Tract 4057.02,"Census Tract 4057.02, Los Angeles County, California",ca,140,0,ACSSF,5059,,,,,6,37,,,,405702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058,9511.713,0.531765398,5058,1972,474,0,947,0,1401,264,38.99,9.37,0,18.72,0,27.7,5.22,70100,456,105,126,23.03,27.63
6037405800,14000US06037405800,Census Tract 4058,"Census Tract 4058, Los Angeles County, California",ca,140,0,ACSSF,5060,,,,,6,37,,,,405800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882,8037.788,0.731793352,5882,2982,75,0,923,0,1323,579,50.7,1.28,0,15.69,0,22.49,9.84,73459,589,232,173,39.39,29.37
6037405900,14000US06037405900,Census Tract 4059,"Census Tract 4059, Los Angeles County, California",ca,140,0,ACSSF,5061,,,,,6,37,,,,405900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027,7901.479,0.509651396,4027,1879,140,71,494,0,1251,192,46.66,3.48,1.76,12.27,0,31.07,4.77,66250,361,103,134,28.53,37.12
6037406000,14000US06037406000,Census Tract 4060,"Census Tract 4060, Los Angeles County, California",ca,140,0,ACSSF,5062,,,,,6,37,,,,406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188,7039.471,0.736987198,5188,3073,93,0,442,0,1245,335,59.23,1.79,0,8.52,0,24,6.46,79694,472,105,149,22.25,31.57
6037406101,14000US06037406101,Census Tract 4061.01,"Census Tract 4061.01, Los Angeles County, California",ca,140,0,ACSSF,5063,,,,,6,37,,,,406101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110,5802.718,0.535955765,3110,1625,213,73,264,0,835,100,52.25,6.85,2.35,8.49,0,26.85,3.22,64375,747,259,179,34.67,23.96
6037406102,14000US06037406102,Census Tract 4061.02,"Census Tract 4061.02, Los Angeles County, California",ca,140,0,ACSSF,5064,,,,,6,37,,,,406102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946,9352.795,0.635745803,5946,3112,223,200,561,0,1335,515,52.34,3.75,3.36,9.43,0,22.45,8.66,53530,1680,484,276,28.81,16.43
6037406200,14000US06037406200,Census Tract 4062,"Census Tract 4062, Los Angeles County, California",ca,140,0,ACSSF,5065,,,,,6,37,,,,406200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860,7982.984,0.734061316,5860,2387,322,14,1147,0,1773,217,40.73,5.49,0.24,19.57,0,30.26,3.7,44976,1143,235,497,20.56,43.48
6037406300,14000US06037406300,Census Tract 4063,"Census Tract 4063, Los Angeles County, California",ca,140,0,ACSSF,5066,,,,,6,37,,,,406300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5842,2979.532,1.960710243,5842,1661,185,0,2332,9,1406,249,28.43,3.17,0,39.92,0.15,24.07,4.26,97375,456,108,138,23.68,30.26
6037406402,14000US06037406402,Census Tract 4064.02,"Census Tract 4064.02, Los Angeles County, California",ca,140,0,ACSSF,5067,,,,,6,37,,,,406402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289,6057.421,0.377883604,2289,1272,25,0,147,0,618,227,55.57,1.09,0,6.42,0,27,9.92,113317,61,6,0,9.84,0
6037406411,14000US06037406411,Census Tract 4064.11,"Census Tract 4064.11, Los Angeles County, California",ca,140,0,ACSSF,5068,,,,,6,37,,,,406411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231,7898.583,0.282455749,2231,1109,57,3,380,0,606,76,49.71,2.55,0.13,17.03,0,27.16,3.41,81250,127,51,31,40.16,24.41
6037406412,14000US06037406412,Census Tract 4064.12,"Census Tract 4064.12, Los Angeles County, California",ca,140,0,ACSSF,5069,,,,,6,37,,,,406412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,5324.849,0.465553122,2479,1113,37,49,611,0,590,79,44.9,1.49,1.98,24.65,0,23.8,3.19,97857,106,33,54,31.13,50.94
6037406500,14000US06037406500,Census Tract 4065,"Census Tract 4065, Los Angeles County, California",ca,140,0,ACSSF,5070,,,,,6,37,,,,406500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6376,8166.386,0.780761532,6376,2376,277,43,1338,0,1715,627,37.26,4.34,0.67,20.98,0,26.9,9.83,81250,602,137,114,22.76,18.94
6037406601,14000US06037406601,Census Tract 4066.01,"Census Tract 4066.01, Los Angeles County, California",ca,140,0,ACSSF,5071,,,,,6,37,,,,406601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676,7469.165,0.75992437,5676,2827,404,69,954,0,1286,136,49.81,7.12,1.22,16.81,0,22.66,2.4,87083,203,42,51,20.69,25.12
6037406602,14000US06037406602,Census Tract 4066.02,"Census Tract 4066.02, Los Angeles County, California",ca,140,0,ACSSF,5072,,,,,6,37,,,,406602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5423,8832.051,0.614013656,5423,1858,81,28,1355,0,2036,65,34.26,1.49,0.52,24.99,0,37.54,1.2,82569,355,83,103,23.38,29.01
6037406701,14000US06037406701,Census Tract 4067.01,"Census Tract 4067.01, Los Angeles County, California",ca,140,0,ACSSF,5073,,,,,6,37,,,,406701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105,8528.136,0.364088946,3105,1004,162,0,807,1,916,215,32.33,5.22,0,25.99,0.03,29.5,6.92,83750,307,105,67,34.2,21.82
6037406702,14000US06037406702,Census Tract 4067.02,"Census Tract 4067.02, Los Angeles County, California",ca,140,0,ACSSF,5074,,,,,6,37,,,,406702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5977,5561.69,1.074673319,5977,2451,232,23,1387,92,1482,310,41.01,3.88,0.38,23.21,1.54,24.8,5.19,78628,753,126,207,16.73,27.49
6037406800,14000US06037406800,Census Tract 4068,"Census Tract 4068, Los Angeles County, California",ca,140,0,ACSSF,5075,,,,,6,37,,,,406800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661,6977.218,0.66803128,4661,1307,70,51,1366,47,1629,191,28.04,1.5,1.09,29.31,1.01,34.95,4.1,85081,188,66,22,35.11,11.7
6037406901,14000US06037406901,Census Tract 4069.01,"Census Tract 4069.01, Los Angeles County, California",ca,140,0,ACSSF,5076,,,,,6,37,,,,406901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763,12924.18,0.36853414,4763,1819,187,8,669,0,1761,319,38.19,3.93,0.17,14.05,0,36.97,6.7,64186,480,105,137,21.88,28.54
6037406902,14000US06037406902,Census Tract 4069.02,"Census Tract 4069.02, Los Angeles County, California",ca,140,0,ACSSF,5077,,,,,6,37,,,,406902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3663,9464.864,0.387010287,3663,1364,108,42,525,146,1222,256,37.24,2.95,1.15,14.33,3.99,33.36,6.99,61364,203,76,25,37.44,12.32
6037407001,14000US06037407001,Census Tract 4070.01,"Census Tract 4070.01, Los Angeles County, California",ca,140,0,ACSSF,5078,,,,,6,37,,,,407001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6424,15534.22,0.413538596,6424,2534,29,0,564,0,3053,244,39.45,0.45,0,8.78,0,47.52,3.8,72699,293,57,118,19.45,40.27
6037407002,14000US06037407002,Census Tract 4070.02,"Census Tract 4070.02, Los Angeles County, California",ca,140,0,ACSSF,5079,,,,,6,37,,,,407002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606,3323.667,1.08494634,3606,1361,43,0,368,5,1743,86,37.74,1.19,0,10.21,0.14,48.34,2.38,62813,159,56,27,35.22,16.98
6037407101,14000US06037407101,Census Tract 4071.01,"Census Tract 4071.01, Los Angeles County, California",ca,140,0,ACSSF,5080,,,,,6,37,,,,407101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4943,11277.03,0.438324811,4943,2155,55,56,399,0,2260,18,43.6,1.11,1.13,8.07,0,45.72,0.36,65043,412,104,74,25.24,17.96
